,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
375,3.0,1.9544100476116797,-8.87233898495783,2.3385252608643246,1.811435785309389,5.414213562373095,137,155.25,176
376,25.25,5.670035141386943,58.674221954200135,10.149248922622398,5.742292627731493,31.33147545195113,138,195.79207920792078,255
377,0.75,0.9772050238058398,90.00003218077504,1.632993161855452,0.9428090415820636,0.7071067811865476,139,142.66666666666666,145
378,13.5,4.145929793656026,-61.41657953649451,6.206324515124136,2.950445725192018,15.9675144212722,144,214.6851851851852,255
379,1.0,1.1283791670955126,45.00001609038752,1.0,1.0,2.0,143,194.5,232
380,12.0,3.9088200952233594,7.134121534827807,4.9903753775088955,3.8492388471831767,13.863961030678928,140,218.64583333333334,255
381,3.75,2.1850968611841584,77.37976303582722,2.892986951037335,1.6929802292653204,6.32842712474619,137,147.33333333333334,164
382,1.5,1.381976597885342,-53.130121351576776,1.9148542155126762,0.9428090415820632,3.103553390593274,137,171.33333333333334,195
383,15.25,4.406461512053774,-42.84101175472896,5.011608717541468,3.968653652894073,14.778174593052023,140,196.0327868852459,241
384,9.25,3.431831258788849,-37.9539290447485,4.890556383976178,3.065499404176295,11.949747468305834,138,211.6216216216216,255
385,1.25,1.2615662610100802,71.5650767661759,1.5491933384829666,0.8944271909999159,2.603553390593274,141,159.6,197
386,154.75,14.036873567421145,3.4631112939372466,22.129074030486336,12.469489132308738,87.94417382415922,137,216.93376413570275,255
387,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,140,140.0,140
388,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,152,152.0,152
389,9.0,3.385137501286538,31.574478777098676,7.208218127144471,2.2253281238204696,14.278174593052022,149,187.22222222222223,255
390,6.5,2.876813695875796,-3.348690219311128,7.1188144645908045,1.7277738602675563,11.931980515339465,137,154.92307692307693,183
391,1.75,1.4927053303604616,-67.50002413558127,2.522407749927483,0.9061636786439459,3.603553390593274,139,148.57142857142858,159
392,0.75,0.9772050238058398,-45.00001609038752,1.1547005383792517,0.6666666666666666,1.7071067811865475,138,142.0,148
393,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
394,1.75,1.4927053303604616,81.65040707825256,2.077687352839368,0.9527355665501869,3.603553390593274,154,173.0,207
395,11.5,3.826519928662906,-77.29133960792198,5.840609506131478,3.583297589885687,16.15685424949238,137,158.58695652173913,208
396,2.25,1.692568750643269,45.00001609038752,1.632993161855452,1.632993161855452,4.0,143,202.88888888888889,232
397,13.25,4.1073621666150775,50.54120658316396,5.239217743675701,3.2081369154344976,12.65685424949238,140,199.56603773584905,229
398,3.5,2.111004122822376,-49.95362067186806,3.6103879458227546,2.6430109806663795,6.207106781186548,138,149.64285714285714,167
399,3.25,2.0342144725641096,-8.797359374709245,5.31435016957739,0.8250813282275236,6.707106781186548,137,156.07692307692307,180
400,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,196,196.0,196
401,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,144,144.0,144
402,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,141,141.0,141
403,1.25,1.2615662610100802,-64.32992712911364,2.2201350760659837,0.9115921478498422,2.310660171779821,140,148.6,158
404,12.5,3.989422804014327,-89.98965908446002,5.2300669765637595,3.111012603744512,13.485281374238571,137,221.36,255
405,2.25,1.692568750643269,69.69937759948874,1.9428766875287036,1.3977214453480662,4.121320343559642,142,179.66666666666666,255
406,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,148,148.0,148
407,27.5,5.917270272703197,-53.8417118252789,9.54709201267387,4.321823465677529,26.22792206135785,138,193.98181818181817,255
408,13.5,4.145929793656026,60.615449564940285,6.636064065191245,2.7203381143820127,15.381727983645296,139,204.9814814814815,255
409,2.25,1.692568750643269,-76.71750184288084,2.3543940909616996,1.2521739398165666,4.621320343559642,140,192.88888888888889,233
410,55.75,8.42514715711158,83.55058674764261,12.26358079843436,7.41550899923266,46.33452377915607,137,192.2421524663677,255
411,3.5,2.111004122822376,-25.215034552495574,2.8922969253572237,2.133772678264469,5.207106781186548,139,150.64285714285714,175
412,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
413,0.5,0.7978845608028654,90.00003218077504,1.0,0.0,0.0,143,148.5,154
414,1.25,1.2615662610100802,45.00001609038752,1.2649110640673518,1.2649110640673518,2.8284271247461903,140,175.6,228
415,13.5,4.145929793656026,-61.99631788654452,6.553977895320711,4.228403120805429,17.899494936611667,137,182.38888888888889,236
416,1.0,1.1283791670955126,-58.28254642828171,1.618033988749895,0.6180339887498949,2.2071067811865475,139,141.25,146
417,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,142,142.0,142
418,33.25,6.506551687525748,-13.981373052337776,8.24098791389251,5.247879784728478,24.02081528017131,137,152.11278195488723,175
419,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,215,215.0,215
420,1.25,1.2615662610100802,-45.00001609038752,1.5491933384829668,1.4422205101855956,2.2071067811865475,139,142.6,150
421,10.0,3.5682482323055424,39.81534520334718,5.964526334823434,3.731209669959293,16.224873734152915,137,146.625,181
422,1.5,1.381976597885342,17.608802780371004,2.702118059556392,0.6043381990953945,2.0,138,157.83333333333334,197
423,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,139,139.0,139
424,0.5,0.7978845608028654,-45.00001609038752,1.4142135623730951,0.0,0.0,144,145.0,146
425,3.75,2.1850968611841584,-9.217477707299576,2.686954854956117,2.39959400424437,6.82842712474619,138,154.33333333333334,182
426,7.0,2.985410660720923,-34.012334837644815,4.118148443329542,2.3925983507664266,9.742640687119284,143,185.82142857142858,224
427,1.0,1.1283791670955126,72.39122940040403,2.340102883600548,0.5233722328939495,1.1035533905932737,137,140.25,146
428,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,140,140.0,140
429,1.75,1.4927053303604616,-22.50000804519376,2.1876726427121085,1.044815499854966,3.707106781186548,138,161.85714285714286,214
430,0.25,0.5641895835477563,45.00001609038752,0.0,0.0,0.0,137,137.0,137
431,3.25,2.0342144725641096,37.92430820595415,3.680504964131005,1.4568878688016689,5.707106781186548,139,172.15384615384616,243
432,81.0,10.155412503859614,-27.527970875032498,12.507159368950251,9.440797312531359,40.50609665440987,138,212.6851851851852,255
433,1.0,1.1283791670955126,58.28254642828171,1.618033988749895,0.6180339887498949,2.2071067811865475,141,152.0,170
434,2.25,1.692568750643269,60.4818998921892,2.156297231787319,1.3304643304523796,4.414213562373095,151,179.77777777777777,221
